PlanetNaturalId,PlanetName,Category,WorkforceLevel,FeeAmount,FeeCurrency
SO-715c,SO-715c,FOOD_INDUSTRIES,ENGINEER,0,ICA
SO-715c,SO-715c,FOOD_INDUSTRIES,SCIENTIST,0,ICA
SO-715c,SO-715c,AGRICULTURE,SETTLER,0,ICA
SO-715c,SO-715c,RESOURCE_EXTRACTION,PIONEER,0,ICA
SO-715c,SO-715c,AGRICULTURE,ENGINEER,0,ICA
SO-715c,SO-715c,AGRICULTURE,SCIENTIST,0,ICA
SO-715c,SO-715c,CHEMISTRY,PIONEER,0,ICA
SO-715c,SO-715c,CHEMISTRY,SETTLER,0,ICA
SO-715c,SO-715c,CHEMISTRY,TECHNICIAN,0,ICA
SO-715c,SO-715c,FUEL_REFINING,TECHNICIAN,0,ICA
SO-715c,SO-715c,CHEMISTRY,ENGINEER,0,ICA
SO-715c,SO-715c,CHEMISTRY,SCIENTIST,0,ICA
SO-715c,SO-715c,CONSTRUCTION,PIONEER,0,ICA
SO-715c,SO-715c,AGRICULTURE,PIONEER,0,ICA
SO-715c,SO-715c,CONSTRUCTION,SETTLER,0,ICA
SO-715c,SO-715c,CONSTRUCTION,ENGINEER,0,ICA
SO-715c,SO-715c,FUEL_REFINING,PIONEER,0,ICA
SO-715c,SO-715c,CONSTRUCTION,SCIENTIST,0,ICA
SO-715c,SO-715c,ELECTRONICS,PIONEER,0,ICA
SO-715c,SO-715c,ELECTRONICS,SETTLER,0,ICA
SO-715c,SO-715c,ELECTRONICS,TECHNICIAN,0,ICA
SO-715c,SO-715c,ELECTRONICS,ENGINEER,0,ICA
SO-715c,SO-715c,ELECTRONICS,SCIENTIST,0,ICA
SO-715c,SO-715c,FOOD_INDUSTRIES,SETTLER,0,ICA
SO-715c,SO-715c,FOOD_INDUSTRIES,TECHNICIAN,0,ICA
SO-715c,SO-715c,CONSTRUCTION,TECHNICIAN,0,ICA
SO-715c,SO-715c,FOOD_INDUSTRIES,PIONEER,0,ICA
SO-715c,SO-715c,METALLURGY,PIONEER,0,ICA
SO-715c,SO-715c,RESOURCE_EXTRACTION,SCIENTIST,0,ICA
SO-715c,SO-715c,RESOURCE_EXTRACTION,ENGINEER,0,ICA
SO-715c,SO-715c,RESOURCE_EXTRACTION,TECHNICIAN,0,ICA
SO-715c,SO-715c,RESOURCE_EXTRACTION,SETTLER,0,ICA
SO-715c,SO-715c,FUEL_REFINING,ENGINEER,0,ICA
SO-715c,SO-715c,FUEL_REFINING,SCIENTIST,0,ICA
SO-715c,SO-715c,AGRICULTURE,TECHNICIAN,0,ICA
SO-715c,SO-715c,MANUFACTURING,PIONEER,0,ICA
SO-715c,SO-715c,MANUFACTURING,SETTLER,0,ICA
SO-715c,SO-715c,MANUFACTURING,TECHNICIAN,0,ICA
SO-715c,SO-715c,MANUFACTURING,ENGINEER,0,ICA
TD-203b,Sheol,FOOD_INDUSTRIES,SCIENTIST,0,NCC
TD-203b,Sheol,FOOD_INDUSTRIES,SETTLER,0,NCC
TD-203b,Sheol,AGRICULTURE,PIONEER,0,NCC
TD-203b,Sheol,FOOD_INDUSTRIES,ENGINEER,0,NCC
TD-203b,Sheol,FOOD_INDUSTRIES,TECHNICIAN,0,NCC
TD-203b,Sheol,FOOD_INDUSTRIES,PIONEER,0,NCC
TD-203b,Sheol,ELECTRONICS,SCIENTIST,0,NCC
TD-203b,Sheol,ELECTRONICS,ENGINEER,0,NCC
TD-203b,Sheol,ELECTRONICS,TECHNICIAN,0,NCC
TD-203b,Sheol,ELECTRONICS,SETTLER,0,NCC
TD-203b,Sheol,ELECTRONICS,PIONEER,0,NCC
TD-203b,Sheol,CONSTRUCTION,SCIENTIST,0,NCC
TD-203b,Sheol,CONSTRUCTION,ENGINEER,0,NCC
TD-203b,Sheol,CONSTRUCTION,TECHNICIAN,0,NCC
TD-203b,Sheol,AGRICULTURE,SETTLER,0,NCC
TD-203b,Sheol,FUEL_REFINING,ENGINEER,0,NCC
TD-203b,Sheol,FUEL_REFINING,SCIENTIST,0,NCC
TD-203b,Sheol,MANUFACTURING,PIONEER,0,NCC
TD-203b,Sheol,MANUFACTURING,SETTLER,0,NCC
TD-203b,Sheol,MANUFACTURING,TECHNICIAN,0,NCC
TD-203b,Sheol,MANUFACTURING,ENGINEER,0,NCC
TD-203b,Sheol,MANUFACTURING,SCIENTIST,0,NCC
TD-203b,Sheol,METALLURGY,PIONEER,0,NCC
TD-203b,Sheol,METALLURGY,TECHNICIAN,0,NCC
TD-203b,Sheol,FUEL_REFINING,TECHNICIAN,0,NCC
TD-203b,Sheol,METALLURGY,ENGINEER,0,NCC
TD-203b,Sheol,METALLURGY,SCIENTIST,0,NCC
TD-203b,Sheol,RESOURCE_EXTRACTION,PIONEER,0,NCC
TD-203b,Sheol,RESOURCE_EXTRACTION,SETTLER,0,NCC
TD-203b,Sheol,RESOURCE_EXTRACTION,TECHNICIAN,0,NCC
TD-203b,Sheol,RESOURCE_EXTRACTION,ENGINEER,0,NCC
TD-203b,Sheol,RESOURCE_EXTRACTION,SCIENTIST,0,NCC
TD-203b,Sheol,METALLURGY,SETTLER,0,NCC
TD-203b,Sheol,FUEL_REFINING,SETTLER,0,NCC
TD-203b,Sheol,FUEL_REFINING,PIONEER,0,NCC
TD-203b,Sheol,AGRICULTURE,TECHNICIAN,0,NCC
TD-203b,Sheol,AGRICULTURE,ENGINEER,0,NCC
TD-203b,Sheol,AGRICULTURE,SCIENTIST,0,NCC
TD-203b,Sheol,CHEMISTRY,PIONEER,0,NCC
TD-203b,Sheol,CHEMISTRY,SETTLER,0,NCC
TD-203b,Sheol,CHEMISTRY,TECHNICIAN,0,NCC
TD-203b,Sheol,CONSTRUCTION,SETTLER,0,NCC
TD-203b,Sheol,CHEMISTRY,ENGINEER,0,NCC
TD-203b,Sheol,CHEMISTRY,SCIENTIST,0,NCC
TD-203b,Sheol,CONSTRUCTION,PIONEER,0,NCC
TD-203d,TD-203d,RESOURCE_EXTRACTION,TECHNICIAN,0,ICA
TD-203d,TD-203d,METALLURGY,ENGINEER,0,ICA
TD-203d,TD-203d,AGRICULTURE,SETTLER,0,ICA
TD-203d,TD-203d,CONSTRUCTION,SETTLER,0,ICA
TD-203d,TD-203d,CONSTRUCTION,PIONEER,0,ICA
TD-203d,TD-203d,MANUFACTURING,ENGINEER,0,ICA
TD-203d,TD-203d,MANUFACTURING,TECHNICIAN,0,ICA
TD-203d,TD-203d,MANUFACTURING,SETTLER,0,ICA
TD-203d,TD-203d,MANUFACTURING,PIONEER,0,ICA
TD-203d,TD-203d,FUEL_REFINING,SCIENTIST,0,ICA
TD-203d,TD-203d,FUEL_REFINING,ENGINEER,0,ICA
TD-203d,TD-203d,RESOURCE_EXTRACTION,PIONEER,0,ICA
TD-203d,TD-203d,METALLURGY,SCIENTIST,0,ICA
TD-203d,TD-203d,CHEMISTRY,PIONEER,0,ICA
TD-203d,TD-203d,AGRICULTURE,SCIENTIST,0,ICA
TD-203d,TD-203d,AGRICULTURE,ENGINEER,0,ICA
TD-203d,TD-203d,AGRICULTURE,TECHNICIAN,0,ICA
TD-203d,TD-203d,FOOD_INDUSTRIES,SCIENTIST,0,ICA
TD-203d,TD-203d,FUEL_REFINING,TECHNICIAN,0,ICA
TD-203d,TD-203d,METALLURGY,TECHNICIAN,0,ICA
TD-203d,TD-203d,METALLURGY,PIONEER,0,ICA
TD-203d,TD-203d,MANUFACTURING,SCIENTIST,0,ICA
TD-203d,TD-203d,FOOD_INDUSTRIES,SETTLER,0,ICA
TD-203d,TD-203d,AGRICULTURE,PIONEER,0,ICA
TD-203d,TD-203d,FOOD_INDUSTRIES,ENGINEER,0,ICA
TD-203d,TD-203d,FOOD_INDUSTRIES,TECHNICIAN,0,ICA
TD-203d,TD-203d,FOOD_INDUSTRIES,PIONEER,0,ICA
TD-203d,TD-203d,ELECTRONICS,SCIENTIST,0,ICA
TD-203d,TD-203d,ELECTRONICS,ENGINEER,0,ICA
TD-203d,TD-203d,ELECTRONICS,TECHNICIAN,0,ICA
TD-203d,TD-203d,ELECTRONICS,SETTLER,0,ICA
TD-203d,TD-203d,ELECTRONICS,PIONEER,0,ICA
TD-203d,TD-203d,CONSTRUCTION,SCIENTIST,0,ICA
TD-203d,TD-203d,CONSTRUCTION,ENGINEER,0,ICA
TD-203d,TD-203d,CONSTRUCTION,TECHNICIAN,0,ICA
TD-203d,TD-203d,FUEL_REFINING,PIONEER,0,ICA
TD-203d,TD-203d,FUEL_REFINING,SETTLER,0,ICA
TD-203d,TD-203d,METALLURGY,SETTLER,0,ICA
TD-203d,TD-203d,RESOURCE_EXTRACTION,SCIENTIST,0,ICA
TD-203d,TD-203d,CHEMISTRY,SETTLER,0,ICA
TD-203d,TD-203d,CHEMISTRY,TECHNICIAN,0,ICA
TD-203d,TD-203d,CHEMISTRY,ENGINEER,0,ICA
TD-203d,TD-203d,CHEMISTRY,SCIENTIST,0,ICA
TD-203d,TD-203d,RESOURCE_EXTRACTION,ENGINEER,0,ICA
TD-203d,TD-203d,RESOURCE_EXTRACTION,SETTLER,0,ICA
TD-228b,Rhazes,MANUFACTURING,SETTLER,20,NCC
TD-228b,Rhazes,FUEL_REFINING,SCIENTIST,20,NCC
TD-228b,Rhazes,FUEL_REFINING,ENGINEER,20,NCC
TD-228b,Rhazes,FUEL_REFINING,TECHNICIAN,20,NCC
TD-228b,Rhazes,AGRICULTURE,SETTLER,20,NCC
TD-228b,Rhazes,METALLURGY,TECHNICIAN,20,NCC
TD-228b,Rhazes,METALLURGY,ENGINEER,20,NCC
TD-228b,Rhazes,METALLURGY,SCIENTIST,20,NCC
TD-228b,Rhazes,RESOURCE_EXTRACTION,PIONEER,20,NCC
TD-228b,Rhazes,RESOURCE_EXTRACTION,SETTLER,20,NCC
TD-228b,Rhazes,RESOURCE_EXTRACTION,TECHNICIAN,20,NCC
TD-228b,Rhazes,RESOURCE_EXTRACTION,ENGINEER,20,NCC
TD-228b,Rhazes,RESOURCE_EXTRACTION,SCIENTIST,20,NCC
TD-228b,Rhazes,METALLURGY,PIONEER,20,NCC
TD-228b,Rhazes,FUEL_REFINING,PIONEER,20,NCC
TD-228b,Rhazes,FOOD_INDUSTRIES,SCIENTIST,20,NCC
TD-228b,Rhazes,FOOD_INDUSTRIES,ENGINEER,20,NCC
TD-228b,Rhazes,AGRICULTURE,TECHNICIAN,20,NCC
TD-228b,Rhazes,AGRICULTURE,ENGINEER,20,NCC
TD-228b,Rhazes,AGRICULTURE,SCIENTIST,20,NCC
TD-228b,Rhazes,CHEMISTRY,PIONEER,20,NCC
TD-228b,Rhazes,CHEMISTRY,SETTLER,20,NCC
TD-228b,Rhazes,CHEMISTRY,TECHNICIAN,20,NCC
TD-228b,Rhazes,CHEMISTRY,ENGINEER,20,NCC
TD-228b,Rhazes,CHEMISTRY,SCIENTIST,20,NCC
TD-228b,Rhazes,CONSTRUCTION,PIONEER,20,NCC
TD-228b,Rhazes,AGRICULTURE,PIONEER,20,NCC
TD-228b,Rhazes,CONSTRUCTION,SETTLER,20,NCC
TD-228b,Rhazes,CONSTRUCTION,ENGINEER,20,NCC
TD-228b,Rhazes,CONSTRUCTION,SCIENTIST,20,NCC
TD-228b,Rhazes,ELECTRONICS,PIONEER,20,NCC
TD-228b,Rhazes,ELECTRONICS,SETTLER,20,NCC
TD-228b,Rhazes,ELECTRONICS,TECHNICIAN,20,NCC
TD-228b,Rhazes,ELECTRONICS,ENGINEER,20,NCC
TD-228b,Rhazes,ELECTRONICS,SCIENTIST,20,NCC
TD-228b,Rhazes,FOOD_INDUSTRIES,PIONEER,20,NCC
TD-228b,Rhazes,FOOD_INDUSTRIES,TECHNICIAN,20,NCC
TD-228b,Rhazes,CONSTRUCTION,TECHNICIAN,20,NCC
TD-228b,Rhazes,FOOD_INDUSTRIES,SETTLER,20,NCC
TD-228b,Rhazes,FUEL_REFINING,SETTLER,20,NCC
TD-228b,Rhazes,METALLURGY,SETTLER,20,NCC
TD-228b,Rhazes,MANUFACTURING,SCIENTIST,20,NCC
TD-228b,Rhazes,MANUFACTURING,ENGINEER,20,NCC
TD-228b,Rhazes,MANUFACTURING,TECHNICIAN,20,NCC
TD-228b,Rhazes,MANUFACTURING,PIONEER,20,NCC
TD-260c,TD-260c,FOOD_INDUSTRIES,SETTLER,0,ICA
TD-260c,TD-260c,CONSTRUCTION,ENGINEER,0,ICA
TD-260c,TD-260c,METALLURGY,PIONEER,0,ICA
TD-260c,TD-260c,CONSTRUCTION,TECHNICIAN,0,ICA
TD-260c,TD-260c,CONSTRUCTION,SETTLER,0,ICA
TD-260c,TD-260c,FOOD_INDUSTRIES,SCIENTIST,0,ICA
TD-260c,TD-260c,FOOD_INDUSTRIES,ENGINEER,0,ICA
TD-260c,TD-260c,FOOD_INDUSTRIES,TECHNICIAN,0,ICA
TD-260c,TD-260c,AGRICULTURE,TECHNICIAN,0,ICA
TD-260c,TD-260c,AGRICULTURE,ENGINEER,0,ICA
TD-260c,TD-260c,AGRICULTURE,SCIENTIST,0,ICA
TD-260c,TD-260c,CHEMISTRY,PIONEER,0,ICA
TD-260c,TD-260c,CHEMISTRY,SETTLER,0,ICA
TD-260c,TD-260c,CHEMISTRY,TECHNICIAN,0,ICA
TD-260c,TD-260c,CHEMISTRY,ENGINEER,0,ICA
TD-260c,TD-260c,CONSTRUCTION,PIONEER,0,ICA
TD-260c,TD-260c,CHEMISTRY,SCIENTIST,0,ICA
TD-260c,TD-260c,RESOURCE_EXTRACTION,SCIENTIST,0,ICA
TD-260c,TD-260c,RESOURCE_EXTRACTION,ENGINEER,0,ICA
TD-260c,TD-260c,RESOURCE_EXTRACTION,TECHNICIAN,0,ICA
TD-260c,TD-260c,RESOURCE_EXTRACTION,SETTLER,0,ICA
TD-260c,TD-260c,RESOURCE_EXTRACTION,PIONEER,0,ICA
TD-260c,TD-260c,ELECTRONICS,SCIENTIST,0,ICA
TD-260c,TD-260c,METALLURGY,SCIENTIST,0,ICA
TD-260c,TD-260c,ELECTRONICS,ENGINEER,0,ICA
TD-260c,TD-260c,ELECTRONICS,TECHNICIAN,0,ICA
TD-260c,TD-260c,METALLURGY,ENGINEER,0,ICA
TD-260c,TD-260c,FOOD_INDUSTRIES,PIONEER,0,ICA
TD-260c,TD-260c,AGRICULTURE,PIONEER,0,ICA
TD-260c,TD-260c,METALLURGY,TECHNICIAN,0,ICA
TD-260c,TD-260c,METALLURGY,SETTLER,0,ICA
TD-260c,TD-260c,MANUFACTURING,SCIENTIST,0,ICA
TD-260c,TD-260c,FUEL_REFINING,PIONEER,0,ICA
TD-260c,TD-260c,MANUFACTURING,ENGINEER,0,ICA
TD-260c,TD-260c,MANUFACTURING,TECHNICIAN,0,ICA
TD-260c,TD-260c,MANUFACTURING,SETTLER,0,ICA
TD-260c,TD-260c,MANUFACTURING,PIONEER,0,ICA
TD-260c,TD-260c,FUEL_REFINING,SCIENTIST,0,ICA
TD-260c,TD-260c,FUEL_REFINING,ENGINEER,0,ICA
TD-260c,TD-260c,FUEL_REFINING,TECHNICIAN,0,ICA
TD-260c,TD-260c,FUEL_REFINING,SETTLER,0,ICA
TD-260c,TD-260c,AGRICULTURE,SETTLER,0,ICA
TD-260c,TD-260c,ELECTRONICS,SETTLER,0,ICA
TD-260c,TD-260c,ELECTRONICS,PIONEER,0,ICA
TD-260c,TD-260c,CONSTRUCTION,SCIENTIST,0,ICA
TD-260f,TD-260f,AGRICULTURE,SETTLER,0,ICA
TD-260f,TD-260f,ELECTRONICS,SCIENTIST,0,ICA
TD-260f,TD-260f,AGRICULTURE,PIONEER,0,ICA
TD-260f,TD-260f,FOOD_INDUSTRIES,SETTLER,0,ICA
TD-260f,TD-260f,FOOD_INDUSTRIES,PIONEER,0,ICA
TD-260f,TD-260f,ELECTRONICS,ENGINEER,0,ICA
TD-260f,TD-260f,ELECTRONICS,TECHNICIAN,0,ICA
TD-260f,TD-260f,ELECTRONICS,SETTLER,0,ICA
TD-260f,TD-260f,ELECTRONICS,PIONEER,0,ICA
TD-260f,TD-260f,CONSTRUCTION,SCIENTIST,0,ICA
TD-260f,TD-260f,CONSTRUCTION,ENGINEER,0,ICA
TD-260f,TD-260f,CONSTRUCTION,TECHNICIAN,0,ICA
TD-260f,TD-260f,CONSTRUCTION,SETTLER,0,ICA
TD-260f,TD-260f,CONSTRUCTION,PIONEER,0,ICA
TD-260f,TD-260f,CHEMISTRY,SCIENTIST,0,ICA
TD-260f,TD-260f,CHEMISTRY,ENGINEER,0,ICA
TD-260f,TD-260f,CHEMISTRY,TECHNICIAN,0,ICA
TD-260f,TD-260f,CHEMISTRY,SETTLER,0,ICA
TD-260f,TD-260f,CHEMISTRY,PIONEER,0,ICA
TD-260f,TD-260f,AGRICULTURE,SCIENTIST,0,ICA
TD-260f,TD-260f,AGRICULTURE,ENGINEER,0,ICA
TD-260f,TD-260f,AGRICULTURE,TECHNICIAN,0,ICA
TD-260f,TD-260f,FOOD_INDUSTRIES,TECHNICIAN,0,ICA
TD-260f,TD-260f,FOOD_INDUSTRIES,ENGINEER,0,ICA
TD-260f,TD-260f,FOOD_INDUSTRIES,SCIENTIST,0,ICA
TD-260f,TD-260f,METALLURGY,PIONEER,0,ICA
TD-260f,TD-260f,RESOURCE_EXTRACTION,SCIENTIST,0,ICA
TD-260f,TD-260f,RESOURCE_EXTRACTION,ENGINEER,0,ICA
TD-260f,TD-260f,RESOURCE_EXTRACTION,TECHNICIAN,0,ICA
TD-260f,TD-260f,RESOURCE_EXTRACTION,SETTLER,0,ICA
TD-260f,TD-260f,RESOURCE_EXTRACTION,PIONEER,0,ICA
TD-260f,TD-260f,METALLURGY,SCIENTIST,0,ICA
TD-260f,TD-260f,METALLURGY,ENGINEER,0,ICA
TD-260f,TD-260f,METALLURGY,TECHNICIAN,0,ICA
TD-260f,TD-260f,METALLURGY,SETTLER,0,ICA
TD-260f,TD-260f,MANUFACTURING,SCIENTIST,0,ICA
TD-260f,TD-260f,FUEL_REFINING,PIONEER,0,ICA
TD-260f,TD-260f,MANUFACTURING,ENGINEER,0,ICA
TD-260f,TD-260f,MANUFACTURING,TECHNICIAN,0,ICA
TD-260f,TD-260f,MANUFACTURING,SETTLER,0,ICA
TD-260f,TD-260f,MANUFACTURING,PIONEER,0,ICA
TD-260f,TD-260f,FUEL_REFINING,SCIENTIST,0,ICA
TD-260f,TD-260f,FUEL_REFINING,ENGINEER,0,ICA
TD-260f,TD-260f,FUEL_REFINING,TECHNICIAN,0,ICA
TD-260f,TD-260f,FUEL_REFINING,SETTLER,0,ICA
TD-298b,TD-298b,AGRICULTURE,PIONEER,0,ICA
TD-298b,TD-298b,CONSTRUCTION,PIONEER,0,ICA
TD-298b,TD-298b,CHEMISTRY,SCIENTIST,0,ICA
TD-298b,TD-298b,CHEMISTRY,ENGINEER,0,ICA
TD-298b,TD-298b,CHEMISTRY,TECHNICIAN,0,ICA
TD-298b,TD-298b,CHEMISTRY,SETTLER,0,ICA
TD-298b,TD-298b,CHEMISTRY,PIONEER,0,ICA
TD-298b,TD-298b,AGRICULTURE,SCIENTIST,0,ICA
TD-298b,TD-298b,AGRICULTURE,ENGINEER,0,ICA
TD-298b,TD-298b,AGRICULTURE,TECHNICIAN,0,ICA
TD-298b,TD-298b,FOOD_INDUSTRIES,ENGINEER,0,ICA
TD-298b,TD-298b,FOOD_INDUSTRIES,SCIENTIST,0,ICA
TD-298b,TD-298b,FUEL_REFINING,PIONEER,0,ICA
TD-298b,TD-298b,METALLURGY,PIONEER,0,ICA
TD-298b,TD-298b,FUEL_REFINING,TECHNICIAN,0,ICA
TD-298b,TD-298b,AGRICULTURE,SETTLER,0,ICA
TD-298b,TD-298b,FUEL_REFINING,ENGINEER,0,ICA
TD-298b,TD-298b,FUEL_REFINING,SCIENTIST,0,ICA
TD-298b,TD-298b,MANUFACTURING,PIONEER,0,ICA
TD-298b,TD-298b,MANUFACTURING,SETTLER,0,ICA
TD-298b,TD-298b,MANUFACTURING,TECHNICIAN,0,ICA
TD-298b,TD-298b,MANUFACTURING,ENGINEER,0,ICA
TD-298b,TD-298b,MANUFACTURING,SCIENTIST,0,ICA
TD-298b,TD-298b,METALLURGY,SETTLER,0,ICA
TD-298b,TD-298b,RESOURCE_EXTRACTION,SCIENTIST,0,ICA
TD-298b,TD-298b,RESOURCE_EXTRACTION,ENGINEER,0,ICA
TD-298b,TD-298b,RESOURCE_EXTRACTION,TECHNICIAN,0,ICA
TD-298b,TD-298b,RESOURCE_EXTRACTION,SETTLER,0,ICA
TD-298b,TD-298b,RESOURCE_EXTRACTION,PIONEER,0,ICA
TD-298b,TD-298b,METALLURGY,SCIENTIST,0,ICA
TD-298b,TD-298b,FUEL_REFINING,SETTLER,0,ICA
TD-298b,TD-298b,FOOD_INDUSTRIES,SETTLER,0,ICA
TD-298b,TD-298b,CONSTRUCTION,TECHNICIAN,0,ICA
TD-298b,TD-298b,METALLURGY,ENGINEER,0,ICA
TD-298b,TD-298b,METALLURGY,TECHNICIAN,0,ICA
TD-298b,TD-298b,FOOD_INDUSTRIES,TECHNICIAN,0,ICA
TD-298b,TD-298b,FOOD_INDUSTRIES,PIONEER,0,ICA
TD-298b,TD-298b,ELECTRONICS,SCIENTIST,0,ICA
TD-298b,TD-298b,ELECTRONICS,ENGINEER,0,ICA
TD-298b,TD-298b,ELECTRONICS,TECHNICIAN,0,ICA
TD-298b,TD-298b,ELECTRONICS,SETTLER,0,ICA
TD-298b,TD-298b,ELECTRONICS,PIONEER,0,ICA
TD-298b,TD-298b,CONSTRUCTION,SCIENTIST,0,ICA
TD-298b,TD-298b,CONSTRUCTION,ENGINEER,0,ICA
TD-298b,TD-298b,CONSTRUCTION,SETTLER,0,ICA
TO-392d,TO-392d,FUEL_REFINING,SCIENTIST,20,NCC
TO-392d,TO-392d,MANUFACTURING,PIONEER,20,NCC
TO-392d,TO-392d,MANUFACTURING,SETTLER,20,NCC
TO-392d,TO-392d,MANUFACTURING,TECHNICIAN,20,NCC
TO-392d,TO-392d,MANUFACTURING,ENGINEER,20,NCC
TO-392d,TO-392d,MANUFACTURING,SCIENTIST,20,NCC
TO-392d,TO-392d,METALLURGY,PIONEER,20,NCC
TO-392d,TO-392d,METALLURGY,TECHNICIAN,20,NCC
TO-392d,TO-392d,FUEL_REFINING,TECHNICIAN,20,NCC
TO-392d,TO-392d,METALLURGY,ENGINEER,20,NCC
TO-392d,TO-392d,METALLURGY,SCIENTIST,20,NCC
TO-392d,TO-392d,RESOURCE_EXTRACTION,PIONEER,20,NCC
TO-392d,TO-392d,RESOURCE_EXTRACTION,SETTLER,20,NCC
TO-392d,TO-392d,RESOURCE_EXTRACTION,TECHNICIAN,20,NCC
TO-392d,TO-392d,RESOURCE_EXTRACTION,ENGINEER,20,NCC
TO-392d,TO-392d,RESOURCE_EXTRACTION,SCIENTIST,20,NCC
TO-392d,TO-392d,METALLURGY,SETTLER,20,NCC
TO-392d,TO-392d,FUEL_REFINING,SETTLER,20,NCC
TO-392d,TO-392d,FUEL_REFINING,PIONEER,20,NCC
TO-392d,TO-392d,FOOD_INDUSTRIES,SCIENTIST,20,NCC
TO-392d,TO-392d,AGRICULTURE,TECHNICIAN,20,NCC
TO-392d,TO-392d,AGRICULTURE,ENGINEER,20,NCC
TO-392d,TO-392d,FOOD_INDUSTRIES,PIONEER,20,NCC
TO-392d,TO-392d,AGRICULTURE,SCIENTIST,20,NCC
TO-392d,TO-392d,CHEMISTRY,PIONEER,20,NCC
TO-392d,TO-392d,CHEMISTRY,SETTLER,20,NCC
TO-392d,TO-392d,CHEMISTRY,TECHNICIAN,20,NCC
TO-392d,TO-392d,CHEMISTRY,ENGINEER,20,NCC
TO-392d,TO-392d,CHEMISTRY,SCIENTIST,20,NCC
TO-392d,TO-392d,AGRICULTURE,SETTLER,20,NCC
TO-392d,TO-392d,FUEL_REFINING,ENGINEER,20,NCC
TO-392d,TO-392d,CONSTRUCTION,PIONEER,20,NCC
TO-392d,TO-392d,CONSTRUCTION,SETTLER,20,NCC
TO-392d,TO-392d,CONSTRUCTION,TECHNICIAN,20,NCC
TO-392d,TO-392d,CONSTRUCTION,ENGINEER,20,NCC
TO-392d,TO-392d,CONSTRUCTION,SCIENTIST,20,NCC
TO-392d,TO-392d,ELECTRONICS,PIONEER,20,NCC
TO-392d,TO-392d,ELECTRONICS,SETTLER,20,NCC
TO-392d,TO-392d,ELECTRONICS,TECHNICIAN,20,NCC
TO-392d,TO-392d,ELECTRONICS,ENGINEER,20,NCC
TO-392d,TO-392d,ELECTRONICS,SCIENTIST,20,NCC
TO-392d,TO-392d,FOOD_INDUSTRIES,SETTLER,20,NCC
TO-392d,TO-392d,FOOD_INDUSTRIES,TECHNICIAN,20,NCC
TO-392d,TO-392d,FOOD_INDUSTRIES,ENGINEER,20,NCC
TO-392d,TO-392d,AGRICULTURE,PIONEER,20,NCC
TO-392g,TO-392g,CONSTRUCTION,PIONEER,20,NCC
TO-392g,TO-392g,CHEMISTRY,SCIENTIST,20,NCC
TO-392g,TO-392g,CHEMISTRY,ENGINEER,20,NCC
TO-392g,TO-392g,CHEMISTRY,TECHNICIAN,20,NCC
TO-392g,TO-392g,CHEMISTRY,SETTLER,20,NCC
TO-392g,TO-392g,CHEMISTRY,PIONEER,20,NCC
TO-392g,TO-392g,AGRICULTURE,SCIENTIST,20,NCC
TO-392g,TO-392g,AGRICULTURE,ENGINEER,20,NCC
TO-392g,TO-392g,AGRICULTURE,TECHNICIAN,20,NCC
TO-392g,TO-392g,FOOD_INDUSTRIES,TECHNICIAN,20,NCC
TO-392g,TO-392g,FOOD_INDUSTRIES,ENGINEER,20,NCC
TO-392g,TO-392g,FOOD_INDUSTRIES,SCIENTIST,20,NCC
TO-392g,TO-392g,METALLURGY,PIONEER,20,NCC
TO-392g,TO-392g,RESOURCE_EXTRACTION,SCIENTIST,20,NCC
TO-392g,TO-392g,RESOURCE_EXTRACTION,ENGINEER,20,NCC
TO-392g,TO-392g,RESOURCE_EXTRACTION,TECHNICIAN,20,NCC
TO-392g,TO-392g,RESOURCE_EXTRACTION,SETTLER,20,NCC
TO-392g,TO-392g,RESOURCE_EXTRACTION,PIONEER,20,NCC
TO-392g,TO-392g,METALLURGY,SCIENTIST,20,NCC
TO-392g,TO-392g,METALLURGY,ENGINEER,20,NCC
TO-392g,TO-392g,METALLURGY,TECHNICIAN,20,NCC
TO-392g,TO-392g,METALLURGY,SETTLER,20,NCC
TO-392g,TO-392g,MANUFACTURING,SCIENTIST,20,NCC
TO-392g,TO-392g,FUEL_REFINING,PIONEER,20,NCC
TO-392g,TO-392g,MANUFACTURING,ENGINEER,20,NCC
TO-392g,TO-392g,MANUFACTURING,TECHNICIAN,20,NCC
TO-392g,TO-392g,MANUFACTURING,SETTLER,20,NCC
TO-392g,TO-392g,MANUFACTURING,PIONEER,20,NCC
TO-392g,TO-392g,FUEL_REFINING,SCIENTIST,20,NCC
TO-392g,TO-392g,FUEL_REFINING,ENGINEER,20,NCC
TO-392g,TO-392g,FUEL_REFINING,TECHNICIAN,20,NCC
TO-392g,TO-392g,CONSTRUCTION,SETTLER,20,NCC
TO-392g,TO-392g,CONSTRUCTION,TECHNICIAN,20,NCC
TO-392g,TO-392g,CONSTRUCTION,ENGINEER,20,NCC
TO-392g,TO-392g,CONSTRUCTION,SCIENTIST,20,NCC
TO-392g,TO-392g,ELECTRONICS,PIONEER,20,NCC
TO-392g,TO-392g,ELECTRONICS,SETTLER,20,NCC
TO-392g,TO-392g,ELECTRONICS,TECHNICIAN,20,NCC
TO-392g,TO-392g,ELECTRONICS,ENGINEER,20,NCC
TO-392g,TO-392g,FOOD_INDUSTRIES,PIONEER,20,NCC
