PlanetNaturalId,PlanetName,ExplorersGraceEnabled,SimulationPeriod,TimestampMs,NextPopulationPioneer,NextPopulationSettler,NextPopulationTechnician,NextPopulationEngineer,NextPopulationScientist,PopulationDifferencePioneer,PopulationDifferenceSettler,PopulationDifferenceTechnician,PopulationDifferenceEngineer,PopulationDifferenceScientist,AverageHappinessPioneer,AverageHappinessSettler,AverageHappinessTechnician,AverageHappinessEngineer,AverageHappinessScientist,UnemploymentRatePioneer,UnemploymentRateSettler,UnemploymentRateTechnician,UnemploymentRateEngineer,UnemploymentRateScientist,OpenJobsPioneer,OpenJobsSettler,OpenJobsTechnician,OpenJobsEngineer,OpenJobsScientist,NeedFulfillmentLifeSupport,NeedFulfillmentSafety,NeedFulfillmentHealth,NeedFulfillmentComfort,NeedFulfillmentCulture,NeedFulfillmentEducation
ZV-307g,ZV-307g,False,19,1651078481093,1699,2,1,0,0,0,0,0,0,0,0.5267074704170227,0,0,0.1846129149198532,0.11447227746248245,0.0759270191192627,1,1,0,0,0,0,0,0,0,1,0.23499001562595367,0.3913128674030304,0,0,0
ZV-307g,ZV-307g,False,20,1651683281093,1699,2,1,0,0,0,0,0,0,0,0.532913863658905,0,0,0.18270555138587952,0.11301875114440918,0.0759270191192627,1,1,0,0,0,0,0,0,0,1,0.23499001562595367,0.3913128674030304,0,0,0
ZV-307g,ZV-307g,False,21,1652288081093,1699,2,1,0,0,0,0,0,0,0,0.536018431186676,0,0,0.18175281584262848,0.11229270696640015,0.0759270191192627,1,1,0,0,0,0,0,0,0,1,0.23499001562595367,0.3913128674030304,0,0,0
ZV-307g,ZV-307g,False,22,1652892881093,1699,2,1,0,0,0,0,0,0,0,0.5415130257606506,0,0,0.18219280242919922,0.11262793093919754,0.0759270191192627,1,1,0,0,0,0,0,0,0,1,0.23499001562595367,0.3913128674030304,0,0,0
ZV-307g,ZV-307g,False,23,1653497681093,1699,2,1,0,0,0,0,0,0,0,0.541517436504364,0,0,0.18219593167304993,0.11263028532266617,0.0759270191192627,1,1,0,0,0,0,0,0,0,1,0.23499001562595367,0.3913128674030304,0,0,0
ZV-307g,ZV-307g,False,24,1654102481093,1699,2,1,0,0,0,0,0,0,0,0.541517436504364,0,0,0.18219593167304993,0.11263028532266617,0.0759270191192627,1,1,0,0,0,0,0,0,0,1,0.23499001562595367,0.3913128674030304,0,0,0
ZV-307g,ZV-307g,False,25,1654707281093,1699,2,1,0,0,0,0,0,0,0,0.541517436504364,0,0,0.18219593167304993,0.11263028532266617,0.0759270191192627,1,1,0,0,0,0,0,0,0,1,0.23499001562595367,0.3913128674030304,0,0,0
ZV-307g,ZV-307g,False,26,1655312081093,1699,2,1,0,0,0,0,0,0,0,0.541517436504364,0,0,0.18219593167304993,0.11263028532266617,0.0759270191192627,1,1,0,0,0,0,0,0,0,1,0.23499001562595367,0.3913128674030304,0,0,0
ZV-307g,ZV-307g,False,27,1655916881093,1699,2,1,0,0,0,0,0,0,0,0.541517436504364,0,0,0.18219593167304993,0.11263028532266617,0.0759270191192627,1,1,0,0,0,0,0,0,0,1,0.23499001562595367,0.3913128674030304,0,0,0
ZV-307g,ZV-307g,False,28,1656521681093,1699,2,1,0,0,0,0,0,0,0,0.541517436504364,0,0,0.18219593167304993,0.11263028532266617,0.0759270191192627,1,1,0,0,0,0,0,0,0,1,0.23499001562595367,0.3913128674030304,0,0,0
ZV-307g,ZV-307g,False,29,1657126481093,1699,2,1,0,0,0,0,0,0,0,0.541517436504364,0,0,0.18219593167304993,0.11263028532266617,0.0759270191192627,1,1,0,0,0,0,0,0,0,1,0.23499001562595367,0.3913128674030304,0,0,0
ZV-307g,ZV-307g,False,30,1657731281093,1699,2,1,0,0,0,0,0,0,0,0.541517436504364,0,0,0.18219593167304993,0.11263028532266617,0.0759270191192627,1,1,0,0,0,0,0,0,0,1,0.23499001562595367,0.3913128674030304,0,0,0
ZV-307g,ZV-307g,False,31,1658336081093,1699,2,1,0,0,0,0,0,0,0,0.5532890558242798,0,0,0.18219593167304993,0.11263028532266617,0.04649794101715088,1,1,0,0,0,0,0,0,0,1,0.23499001562595367,0.3913128674030304,0,0,0
ZV-307g,ZV-307g,False,32,1658940881093,1699,2,1,0,0,0,0,0,0,0,0.5724179744720459,0,0,0.18219593167304993,0.11263028532266617,0.01706886477768421,1,1,0,0,0,0,0,0,0,1,0.23499001562595367,0.3913128674030304,0,0,0
ZV-307g,ZV-307g,False,33,1659545681093,1699,2,1,0,0,0,0,0,0,0,0.5856610536575317,0,0,0.18219593167304993,0.11263028532266617,0.01706886477768421,1,1,0,0,0,0,0,0,0,1,0.23499001562595367,0.3913128674030304,0,0,0
ZV-307g,ZV-307g,False,34,1660150481093,1699,2,1,0,0,0,0,0,0,0,0.5944897532463074,0,0,0.18219593167304993,0.11263028532266617,0.01706886477768421,1,1,0,0,0,0,0,0,0,1,0.23499001562595367,0.3913128674030304,0,0,0
ZV-307g,ZV-307g,False,35,1660755281093,1603,2,1,0,0,-96,0,0,0,0,0.35875388979911804,0,0,0.18219593167304993,0.11263028532266617,0.7057092189788818,1,1,0,0,0,0,0,0,0,1,0.23499001562595367,0.3913128674030304,0,0,0
ZV-307g,ZV-307g,False,36,1661360081093,1417,2,1,0,0,-186,0,0,0,0,0.2101314514875412,0,0,0.18415974080562592,0.11412675678730011,0.6880848407745361,1,1,0,0,0,0,0,0,0,1,0.24903498589992523,0.4146796464920044,0,0,0
ZV-307g,ZV-307g,False,37,1661964881093,1185,2,1,0,0,-232,0,0,0,0,0.09005633741617203,0,0,0.1899469494819641,0.1185368150472641,0.6471418738365173,1,1,0,0,0,0,0,0,0,1,0.28165048360824585,0.4689331650733948,0,0,0
ZV-307g,ZV-307g,False,38,1662569681093,979,2,1,0,0,-206,0,0,0,0,0.06608238071203232,0,0,0.20146533846855164,0.12731441855430603,0.5780590772628784,1,1,0,0,0,0,0,0,0,1,0.33664366602897644,0.5603810548782349,0,0,0
ZV-307g,ZV-307g,False,39,1663174481093,826,2,1,0,0,-153,0,0,0,0,0.10821893066167831,0,0,0.21890586614608765,0.1406053602695465,0.4892747700214386,1,1,0,0,0,0,0,0,0,1,0.4072490334510803,0.6777363419532776,0,0,0
HM-049b,Poseidon,False,11,1624752545447,1716,18,1,0,0,0,-2,0,0,0,0.6376105546951294,0,0,0.34567099809646606,0.24567098915576935,0.3648018538951874,1,1,0,0,0,0,0,0,0,1,0.9191176295280457,1,0,0,0
HM-049b,Poseidon,False,12,1625357345447,1716,16,1,0,0,0,-2,0,0,0,0.5671554207801819,0,0,0.34391844272613525,0.24391843378543854,0.3648018538951874,1,1,0,0,0,0,0,0,0,1,0.920386552810669,1,0,0,0
HM-049b,Poseidon,False,13,1625962145447,1716,14,1,0,0,0,-2,0,0,0,0.5315479636192322,0,0,0.3428208827972412,0.2428208887577057,0.3648018538951874,1,1,0,0,0,0,0,0,0,1,0.921658992767334,1,0,0,0
HM-049b,Poseidon,False,14,1626566945447,1716,13,1,0,0,0,-1,0,0,0,0.5173963904380798,0,0,0.34233903884887695,0.24233902990818024,0.3648018538951874,1,1,0,0,0,0,0,0,0,1,0.9229349493980408,1,0,0,0
HM-049b,Poseidon,False,15,1627171745447,1496,12,1,0,0,-20,-1,0,0,0,0.4354850649833679,0,0,0.3091706931591034,0.21397313475608826,0.4129287600517273,1,1,0,0,0,0,0,0,0,1,0.45679980516433716,0.759878396987915,0,0,0
HM-049b,Poseidon,False,16,1627776545447,1459,11,1,0,0,-37,-1,0,0,0,0.37662720680236816,0,0,0.2802042067050934,0.189995676279068,0.4050801992416382,1,1,0,0,0,0,0,0,0,1,0.39703547954559326,0.6605019569396973,0,0,0
HM-049b,Poseidon,False,17,1628381345447,1408,10,1,0,0,-51,-1,0,0,0,0.32556796073913574,0,0,0.25042542815208435,0.16577604413032532,0.3899931311607361,1,1,0,0,0,0,0,0,0,1,0.3394433259963989,0.5647165179252625,0,0,0
HM-049b,Poseidon,False,18,1628986145447,1132,9,1,0,0,-76,-1,0,0,0,0.18586647510528564,0,0,0.18549956381320953,0.11553619801998138,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
HM-049b,Poseidon,False,19,1629590945447,1042,8,1,0,0,-90,-1,0,0,0,0.10100307315587997,0,0,0.14559133350849152,0.08474196493625641,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
HM-049b,Poseidon,False,20,1630195745447,1139,7,1,0,0,-103,-1,0,0,0,0.08357352763414383,0,0,0.16346056759357452,0.09835874289274216,0.5571658611297607,1,1,0,0,0,0,0,0,0,1,0.3193867802619934,0.5313495993614197,0,0,0
HM-049b,Poseidon,False,21,1630800545447,1044,6,1,0,0,-95,-1,0,0,0,0.08493371307849884,0,0,0.17037340998649597,0.10362661629915237,0.5171203017234802,1,1,0,0,0,0,0,0,0,1,0.26127851009368896,0.43465662002563477,0,0,0
HM-049b,Poseidon,False,22,1631405345447,997,5,1,0,0,-47,-1,0,0,0,0.2737860381603241,0,0,0.17173971235752106,0.10466789454221725,0.03256705030798912,1,1,0,0,0,0,0,0,0,1,0.1901140660047531,0.3162555396556854,0,0,0
HM-049b,Poseidon,False,23,1632010145447,981,4,1,0,0,-16,-1,0,0,0,0.41854509711265564,0,0,0.1738988310098648,0.10631322860717773,0,1,1,0,0,13,0,0,0,0,1,0.19924287497997284,0.3314550817012787,0,0,0
HM-049b,Poseidon,False,24,1632614945447,981,4,1,0,0,0,0,0,0,0,0.5344133377075195,0,0,0.17376002669334412,0.10620725899934769,0,1,1,0,0,29,0,0,0,0,1,0.2027163952589035,0.3372681140899658,0,0,0
HM-049b,Poseidon,False,25,1633219745447,981,4,1,0,0,0,0,0,0,0,0.5944636464118958,0,0,0.1712000072002411,0.10425632447004318,0,1,1,0,0,29,0,0,0,0,1,0.2027163952589035,0.3372681140899658,0,0,0
HM-049b,Poseidon,False,26,1633824545447,1206,4,1,0,0,25,0,0,0,0,0.7208321690559387,0,0,0.18931907415390015,0.11806242913007736,0,1,1,0,0,429,0,0,0,0,1,0.3370975852012634,0.5610098242759705,0,0,0
HM-049b,Poseidon,False,27,1634429345447,1306,4,1,0,0,100,0,0,0,0,0.7828916907310486,0,0,0.20037870109081268,0.12648941576480865,0,1,1,0,0,404,0,0,0,0,1,0.33014196157455444,0.5494505763053894,0,0,0
HM-049b,Poseidon,False,28,1635034145447,1716,4,1,0,0,210,0,0,0,0,0.839297354221344,0,0,0.21858426928520203,0.14036066830158234,0,1,1,0,0,284,0,0,0,0,1,0.39693039655685425,0.6607929468154907,0,0,0
HM-049b,Poseidon,False,29,1635638945447,1924,12,1,0,0,208,8,0,0,0,0.8256153464317322,0.29671618342399597,0,0.22187533974647522,0.1428672820329666,0,0,1,0,0,184,76,0,0,0,1,0.34851300716400146,0.5802707672119141,0,0,0
HM-049b,Poseidon,False,30,1636243745447,3400,36,1,0,0,476,24,0,0,0,0.8710921406745911,0.546635627746582,0,0.2518310248851776,0.16569167375564575,0,0,1,0,0,436,68,0,0,0,1,0.5443658232688904,0.9064128994941711,0,0,0
HM-049b,Poseidon,False,31,1636848545447,4104,78,1,0,0,704,42,0,0,0,0.9184850454330444,0.7741006016731262,0,0.2780075967311859,0.19073821604251862,0,0,1,0,0,660,44,0,0,0,1,1,0.772946834564209,0,0,0
HM-049b,Poseidon,False,32,1637453345447,5355,142,1,0,0,1051,64,0,0,0,0.9567188620567322,0.8294512033462524,0,0.2920113205909729,0.2051265835762024,0,0,1,0,0,646,2,0,0,0,1,1,0.680272102355957,0,0,0
HM-049b,Poseidon,False,33,1638058145447,6379,231,1,0,0,1024,89,0,0,0,0.9039164781570435,0.847586452960968,0,0.28844326734542847,0.2054096907377243,0.006535947788506746,0,1,0,0,0,8,0,0,0,1,0.9289083480834961,0.5408979058265686,0,0,0
HM-049b,Poseidon,False,34,1638662945447,7380,337,1,0,0,801,106,0,0,0,0.8339648246765137,0.8107298612594604,0,0.27517223358154297,0.19580024480819702,0.051527589559555054,0,1,0,0,0,19,0,0,0,1,0.7777940034866333,0.4838631749153137,0,0,0
HM-049b,Poseidon,False,35,1639267745447,7525,464,1,0,0,145,127,0,0,0,0.7317101955413818,0.8114340305328369,0,0.25633686780929565,0.18103305995464325,0.1314363181591034,0,1,0,0,0,63,0,0,0,1,0.6850605607032776,0.4256405830383301,0,0,0
HM-049b,Poseidon,False,36,1639872545447,7835,578,1,0,0,-90,114,0,0,0,0.6767158508300781,0.751619815826416,0,0.24578455090522766,0.1718587726354599,0.10914826393127441,0,1,0,0,0,16,0,0,0,1,0.6758934259414673,0.4680734872817993,0,0,0
HM-049b,Poseidon,False,37,1640477345447,7746,702,1,0,0,-89,124,0,0,0,0.66141277551651,0.7608515620231628,0,0.24225273728370667,0.16907981038093567,0.07721761614084244,0,1,0,0,0,62,0,0,0,1,0.7428233623504639,0.4647020101547241,0,0,0
HM-049b,Poseidon,False,38,1641082145447,7650,886,1,0,0,-96,184,0,0,0,0.6950129270553589,0.8257954716682434,0,0.25194716453552246,0.17890745401382446,0.06080557778477669,0,1,0,0,0,138,0,0,0,1,1,0.46061721444129944,0,0,0
HM-049b,Poseidon,False,39,1641686945447,8022,1085,1,0,0,372,199,0,0,0,0.7608814835548401,0.817985475063324,0,0.2914683222770691,0.20765911042690277,0.043790850788354874,0.05191873759031296,1,0,0,0,0,0,0,0,1,1,1,0,0,0
HM-049b,Poseidon,False,40,1642291745447,8694,1224,1,0,0,672,139,0,0,0,0.7949876189231873,0.7449654340744019,0,0.3165000081062317,0.22590012848377228,0.06818748265504837,0.22580644488334656,1,0,0,0,0,0,0,0,1,0.9723175764083862,1,0,0,0
HM-049b,Poseidon,False,41,1642896545447,9270,1307,1,0,0,576,83,0,0,0,0.775838315486908,0.6416867971420288,0,0.32711198925971985,0.2326429784297943,0.14021164178848267,0.3137255012989044,1,0,0,0,0,0,0,0,1,0.8920723795890808,0.9252086877822876,0,0,0
HM-049b,Poseidon,False,42,1643501345447,9200,1376,1,0,0,-70,69,0,0,0,0.6931213736534119,0.4976635277271271,0,0.30951130390167236,0.21571287512779236,0.19363538920879364,0.3573068082332611,1,0,0,0,0,0,0,0,1,0.5341958403587341,0.8040893077850342,0,0,0
HM-049b,Poseidon,False,43,1644106145447,9135,1433,1,0,0,-65,57,0,0,0,0.6093266606330872,0.4705808162689209,0,0.2692076563835144,0.18515586853027344,0.1875,0.09883721172809601,1,0,0,0,0,0,0,0,1,0.5283204317092896,0.3624282777309418,0,0,0
HM-049b,Poseidon,False,44,1644710945447,9022,1544,1,0,0,-113,111,0,0,0,0.5704877376556396,0.49727627635002136,0,0.23961634933948517,0.16267772018909454,0.13574165105819702,0,1,0,0,0,7,0,0,0,1,0.5281549692153931,0.36206740140914917,0,0,0
HM-049b,Poseidon,False,45,1645315745447,9103,1663,1,0,0,-119,119,0,0,0,0.5529676079750061,0.5171197652816772,0,0.22149606049060822,0.14933107793331146,0.13305139541625977,0.041450776159763336,1,0,0,0,0,0,0,0,1,0.5357121229171753,0.38406994938850403,0,0,0
HM-049b,Poseidon,False,46,1645920545447,8781,1785,1,0,0,-122,122,0,0,0,0.5381356477737427,0.5475406050682068,0,0.21126094460487366,0.14182429015636444,0.15927214920520782,0.004810583312064409,1,0,0,0,0,0,0,0,1,0.5260228514671326,0.35963675379753113,0,0,0
HM-049b,Poseidon,False,47,1646525345447,8648,1918,1,0,0,-133,133,0,0,0,0.5438537001609802,0.6030218005180359,0,0.23327969014644623,0.15894636511802673,0.2261701375246048,0.028011204674839973,1,0,0,0,0,0,0,0,1,0.7122937440872192,0.6640380024909973,0,0,0
HM-049b,Poseidon,False,48,1647130145447,8702,2064,1,0,0,-146,146,0,0,0,0.5940997004508972,0.6614450216293335,0,0.2683640420436859,0.18630391359329224,0.18512658774852753,0.053701773285865784,1,0,0,0,0,0,0,0,1,0.8964487910270691,0.8668887615203857,0,0,0
HM-049b,Poseidon,False,49,1647734945447,8607,2100,1,0,0,-95,36,0,0,0,0.671417236328125,0.43588441610336304,0,0.2970927953720093,0.20959381759166718,0.09618478268384933,0.7407945990562439,1,0,0,0,0,0,0,0,1,1,0.8632060885429382,0,0,0
HM-049b,Poseidon,False,50,1648339745447,8653,1949,1,0,0,46,-151,0,0,0,0.7121486663818359,0.2752707302570343,0,0.3091380298137665,0.21812452375888824,0.08620890229940414,0.7452380657196045,1,0,0,0,0,0,0,0,1,0.8353881239891052,0.866762101650238,0,0,0
HM-049b,Poseidon,False,51,1648944545447,8425,1657,1,0,0,-28,-292,0,0,0,0.6704515814781189,0.1308373063802719,0,0.29169994592666626,0.2045217603445053,0.17721518874168396,0.7255002856254578,1,0,0,0,0,0,0,0,1,0.6688682436943054,0.5858529210090637,0,0,0
HM-049b,Poseidon,False,52,1649549345447,8614,1337,1,0,0,-11,-320,0,0,0,0.6245293617248535,0.05086134746670723,0,0.26168715953826904,0.1812153309583664,0.1553623229265213,0.6771273612976074,1,0,0,0,0,0,0,0,1,0.5589995980262756,0.3998892605304718,0,0,0
HM-049b,Poseidon,False,53,1650154145447,8813,1046,1,0,0,-1,-291,0,0,0,0.5809096097946167,0.008069141767919064,0,0.24006299674510956,0.16453689336776733,0.1666666716337204,0.5998504161834717,1,0,0,0,0,0,0,0,1,0.5694615244865417,0.40885645151138306,0,0,0
HM-049b,Poseidon,False,54,1650758945447,8800,853,1,0,0,-13,-193,0,0,0,0.5647995471954346,0.05637757480144501,0,0.2306896597146988,0.15734222531318665,0.1552252322435379,0.48852771520614624,1,0,0,0,0,0,0,0,1,0.609130322933197,0.45708316564559937,0,0,0
HM-049b,Poseidon,False,55,1651363745447,8770,746,1,0,0,-30,-107,0,0,0,0.5702419877052307,0.13781483471393585,0,0.2284931093454361,0.15583662688732147,0.13124999403953552,0.37280187010765076,1,0,0,0,0,0,0,0,1,0.6242959499359131,0.4695150554180145,0,0,0
HM-049b,Poseidon,False,56,1651968545447,8719,709,1,0,0,-51,-37,0,0,0,0.6087538599967957,0.23323072493076324,0,0.2307809442281723,0.15774086117744446,0.06556442379951477,0.28284183144569397,1,0,0,0,0,0,0,0,1,0.6345264911651611,0.4778156876564026,0,0,0
HM-049b,Poseidon,False,57,1652573345447,8651,717,1,0,0,-68,8,0,0,0,0.6376606822013855,0.3110063374042511,0,0.23381447792053223,0.16018357872962952,0.06009863689541817,0.2454160749912262,1,0,0,0,0,0,0,0,1,0.6408514976501465,0.4827752709388733,0,0,0
HM-049b,Poseidon,False,58,1653178145447,8386,720,1,0,0,-65,3,0,0,0,0.6548656821250916,0.3059338629245758,0,0.23402921855449677,0.16051505506038666,0.06342444568872452,0.3723849356174469,1,0,0,0,0,0,0,0,1,0.6371569633483887,0.4605519473552704,0,0,0
HM-049b,Poseidon,False,59,1653782945447,8324,717,1,0,0,-62,-3,0,0,0,0.6721893548965454,0.2961753308773041,0,0.23412412405014038,0.16070546209812164,0.041855473071336746,0.375,1,0,0,0,0,0,0,0,1,0.6413859724998474,0.46355727314949036,0,0,0
HM-049b,Poseidon,False,60,1654387745447,8076,681,1,0,0,-48,-36,0,0,0,0.6876453757286072,0.2352096438407898,0,0.2323334962129593,0.15951645374298096,0.020187100395560265,0.47698745131492615,1,0,0,0,0,0,0,0,1,0.6380863189697266,0.4404316246509552,0,0,0
HM-049b,Poseidon,False,61,1654992545447,8074,635,1,0,0,-2,-46,0,0,0,0.7049499750137329,0.20914441347122192,0,0.2318010926246643,0.15924768149852753,0.0007429420365951955,0.44933921098709106,1,0,0,0,0,0,0,0,1,0.6446293592453003,0.4451368749141693,0,0,0
HM-049b,Poseidon,False,62,1655597345447,8453,614,1,0,0,379,-21,0,0,0,0.7531117796897888,0.2474147379398346,0,0.24568797647953033,0.1732843518257141,0,0.4094488322734833,1,0,0,26,0,0,0,0,1,1,0.4482964873313904,0,0,0
HM-049b,Poseidon,False,63,1656202145447,8968,616,1,0,0,515,2,0,0,0,0.7679823637008667,0.2862328290939331,0,0.25360849499702454,0.1815657913684845,0.0334792397916317,0.38925081491470337,1,0,0,0,0,0,0,0,1,1,0.4313288629055023,0,0,0
HM-049b,Poseidon,False,64,1656806945447,9498,636,1,0,0,530,20,0,0,0,0.7670093774795532,0.3149182200431824,0,0.2587522268295288,0.18738038837909698,0.062221232801675797,0.39123377203941345,1,0,0,0,0,0,0,0,1,1,0.4085245430469513,0,0,0
HM-049b,Poseidon,False,65,1657411745447,9846,663,1,0,0,348,27,0,0,0,0.7447616457939148,0.32346856594085693,0,0.2597385346889496,0.18923340737819672,0.10086333751678467,0.4103773534297943,1,0,0,0,0,0,0,0,1,1,0.38654813170433044,0,0,0
HM-049b,Poseidon,False,66,1658016545447,10033,690,1,0,0,187,27,0,0,0,0.7269946336746216,0.3224121928215027,0,0.2648048400878906,0.19320324063301086,0.11740808188915253,0.4343891441822052,1,0,0,0,0,0,0,0,1,1,0.4703567922115326,0,0,0
HM-049b,Poseidon,False,67,1658621345447,10713,722,1,0,0,280,32,0,0,0,0.7350066304206848,0.32767269015312195,0,0.2908506989479065,0.21056713163852692,0.12105818092823029,0.4855072498321533,1,0,0,0,0,0,0,0,1,1,0.870884120464325,0,0,0
HM-049b,Poseidon,False,68,1659226145447,11110,778,1,0,0,397,56,0,0,0,0.7462595105171204,0.3668335974216461,0,0.3064402639865875,0.22096017003059387,0.10809297114610672,0.39058172702789307,1,0,0,0,0,0,0,0,1,1,0.846820592880249,0,0,0
HM-049b,Poseidon,False,69,1659830945447,11784,839,1,0,0,474,61,0,0,0,0.7512073516845703,0.37418583035469055,0,0.31750205159187317,0.2283347100019455,0.12068965286016464,0.4344472885131836,1,0,0,0,0,0,0,0,1,1,0.8277549743652344,0,0,0
HM-049b,Poseidon,False,70,1660435745447,12080,896,1,0,0,296,57,0,0,0,0.7343001961708069,0.36352771520614624,0,0.3205643892288208,0.2303762584924698,0.16624236106872559,0.47556614875793457,1,0,0,0,0,0,0,0,1,1,0.7921337485313416,0,0,0
HM-049b,Poseidon,False,71,1661040545447,12037,948,1,0,0,-43,52,0,0,0,0.7053965926170349,0.3585776686668396,0,0.31888553500175476,0.22889623045921326,0.1982615888118744,0.4475446343421936,1,0,0,0,0,0,0,0,1,0.9729400873184204,0.7699388861656189,0,0,0
HM-049b,Poseidon,False,72,1661645345447,11904,1056,1,0,0,-133,108,0,0,0,0.6765466928482056,0.44138357043266296,0,0.3156929016113281,0.22652319073677063,0.21533605456352234,0.22468353807926178,1,0,0,0,0,0,0,0,1,0.9715074896812439,0.7684147953987122,0,0,0
HM-049b,Poseidon,False,73,1662250145447,11767,1175,1,0,0,-137,119,0,0,0,0.6767969727516174,0.4610616862773895,0,0.3136875033378601,0.22499728202819824,0.16792674362659454,0.30397728085517883,1,0,0,0,0,0,0,0,1,0.971758246421814,0.7677799463272095,0,0,0
HM-049b,Poseidon,False,74,1662854945447,12595,1290,1,0,0,628,115,0,0,0,0.7638952732086182,0.4575529098510742,0,0.31344813108444214,0.22474004328250885,0,0.3744680881500244,1,0,0,528,0,0,0,0,1,0.9717592000961304,0.7798327207565308,0,0,0
HM-049b,Poseidon,False,75,1663459745447,13997,1379,1,0,0,1002,89,0,0,0,0.7875392436981201,0.4179115295410156,0,0.3104930818080902,0.2220497578382492,0.02924201637506485,0.43023255467414856,1,0,0,0,0,0,0,0,1,0.9213548302650452,0.7625346183776855,0,0,0
ZV-759g,ZV-759g,False,0,1638250420138,258,2,0,0,0,58,2,0,0,0,1,0.8500000238418579,0.6499999761581421,0.3499999940395355,0.25,0,0,0,0,0,100,0,0,0,0,1,1,1,0,0,0
ZV-759g,ZV-759g,False,1,1638855220138,334,3,0,0,0,76,1,0,0,0,1,0.32692307233810425,0.6214522123336792,0.3357261121273041,0.23572610318660736,0,1,0,0,0,142,0,0,0,0,1,0.7680491805076599,1,0,0,0
ZV-759g,ZV-759g,False,2,1639460020138,432,4,0,0,0,98,1,0,0,0,0.9970061182975769,0.20000000298023224,0.5960459113121033,0.3230229616165161,0.22334781289100647,0,1,0,0,0,66,0,0,0,0,1,0.5924170613288879,0.9861932992935181,0,0,0
ZV-759g,ZV-759g,False,3,1640064820138,550,5,0,0,0,118,1,0,0,0,0.9761942625045776,0.08947368711233139,0.5420008301734924,0.2960003912448883,0.20118848979473114,0,1,0,0,0,118,0,0,0,0,1,0.45787546038627625,0.7621951103210449,0,0,0
ZV-759g,ZV-759g,False,4,1640669620138,681,5,0,0,0,131,0,0,0,0,0.9390561580657959,0.042500000447034836,0.4839209318161011,0.266960471868515,0.1780950427055359,0,1,0,0,0,250,0,0,0,0,1,0.35971224308013916,0.598802387714386,0,0,0
ZV-759g,ZV-759g,False,5,1641274420138,852,4,0,0,0,171,-1,0,0,0,0.9516512155532837,0,0.45711570978164673,0.25355786085128784,0.17132529616355896,0,1,0,0,0,219,0,0,0,0,1,0.7236356735229492,0.484730988740921,0,0,0
ZV-759g,ZV-759g,False,6,1641879220138,1073,4,0,0,0,221,0,0,0,0,0.9588980078697205,0,0.4522499740123749,0.2511249780654907,0.1750253140926361,0,1,0,0,0,148,0,0,0,0,1,1,0.38880249857902527,0,0,0
ZV-759g,ZV-759g,False,7,1642484020138,1294,4,0,0,0,221,0,0,0,0,0.9057996869087219,0,0.4454537630081177,0.24772687256336212,0.17693765461444855,0,1,0,0,0,27,0,0,0,0,1,1,0.30911901593208313,0,0,0
ZV-759g,ZV-759g,False,8,1643088820138,1423,4,0,0,0,129,0,0,0,0,0.7993660569190979,0,0.43889090418815613,0.24444544315338135,0.17764194309711456,0.149922713637352,1,0,0,0,0,0,0,0,0,1,1,0.25654181838035583,0,0,0
ZV-759g,ZV-759g,False,9,1643693620138,1423,4,0,0,0,0,0,0,0,0,0.6676428318023682,0,0.4195041358470917,0.23386208713054657,0.17152079939842224,0.22698524594306946,1,0,0,0,0,0,0,0,0,0.9110020995140076,0.9110020995140076,0.23337222635746002,0,0,0
ZV-759g,ZV-759g,False,10,1644298420138,1423,4,0,0,0,0,0,0,0,0,0.5782932043075562,0,0.40575867891311646,0.22643312811851501,0.1666579395532608,0.22698524594306946,1,0,0,0,0,0,0,0,0,0.9110020995140076,0.9110020995140076,0.23337222635746002,0,0,0
ZV-759g,ZV-759g,False,11,1644903220138,1423,3,0,0,0,0,-1,0,0,0,0.522513747215271,0,0.3953660726547241,0.22079183161258698,0.16260042786598206,0.22698524594306946,1,0,0,0,0,0,0,0,0,0.9110020995140076,0.9110020995140076,0.23337222635746002,0,0,0
ZV-759g,ZV-759g,False,12,1645508020138,1422,2,0,0,0,-1,-1,0,0,0,0.49884122610092163,0,0.39088302850723267,0.21833419799804688,0.1608179211616516,0.22698524594306946,1,0,0,0,0,0,0,0,0,0.9116409420967102,0.9116409420967102,0.2335902899503708,0,0,0
ZV-759g,ZV-759g,False,13,1646112820138,1374,2,0,0,0,-48,0,0,0,0,0.4149782657623291,0,0.32747453451156616,0.18653549253940582,0.12925566732883453,0.2264416366815567,1,0,0,0,0,0,0,0,0,0.9129213690757751,0.14040999114513397,0.23397286236286163,0,0,0
ZV-759g,ZV-759g,False,14,1646717620138,1311,2,0,0,0,-63,0,0,0,0,0.3853468894958496,0,0.29232892394065857,0.1692923605442047,0.11118309944868088,0.19941775500774384,1,0,0,0,0,0,0,0,0,0.944767415523529,0.14530660212039948,0.24213075637817383,0,0,0
ZV-759g,ZV-759g,False,15,1647322420138,1250,2,0,0,0,-61,0,0,0,0,0.3842822313308716,0,0.26829177141189575,0.15793414413928986,0.09816504269838333,0.1609458476305008,1,0,0,0,0,0,0,0,0,0.9900990128517151,0.15227653086185455,0.25374269485473633,0,0,0
